"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1337326167972569090","https://twitter.com/demirsoy_zeki/status/1337326167972569090","@purscol pandemionerim #bizevdeyiz https://t.co/tLJCyIqDH2","2020-12-11 09:19 +0000","400.0","76.0","0.19","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","74","74","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337326151560286208","https://twitter.com/demirsoy_zeki/status/1337326151560286208","@CoronaTurkey pandemionerim #bizevdeyiz https://t.co/tLJCyIqDH2","2020-12-11 09:19 +0000","259.0","43.0","0.16602316602316602","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","0","0","0","0","0","40","40","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337305328573149185","https://twitter.com/demirsoy_zeki/status/1337305328573149185","@CoronaTurkey pandemionerim #bizevdeyiz https://t.co/tLJCyIqDH2","2020-12-11 07:56 +0000","97.0","5.0","0.05154639175257732","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337304990868787201","https://twitter.com/demirsoy_zeki/status/1337304990868787201","@pusholder Peygamberlerin (SAV) sünneti VELAYET SİSTEMİ uyguladığında mal ve para herkese seviyeye göre dağıtılacaktır. Herkes ihtiyacından arta kalanı dağıtmakla yükümlü olacak.","2020-12-11 07:55 +0000","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337304962007785472","https://twitter.com/demirsoy_zeki/status/1337304962007785472","@bbcturkce Peygamberlerin (SAV) sünneti VELAYET SİSTEMİ uyguladığında mal ve para herkese seviyeye göre dağıtılacaktır. Herkes ihtiyacından arta kalanı dağıtmakla yükümlü olacak.","2020-12-11 07:55 +0000","65.0","1.0","0.015384615384615385","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337304944647528448","https://twitter.com/demirsoy_zeki/status/1337304944647528448","@bpthaber Peygamberlerin (SAV) sünneti VELAYET SİSTEMİ uyguladığında mal ve para herkese seviyeye göre dağıtılacaktır. Herkes ihtiyacından arta kalanı dağıtmakla yükümlü olacak.","2020-12-11 07:55 +0000","111.0","1.0","0.009009009009009009","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337304910262624257","https://twitter.com/demirsoy_zeki/status/1337304910262624257","@purscol Peygamberlerin (SAV) sünneti VELAYET SİSTEMİ uyguladığında mal ve para herkese seviyeye göre dağıtılacaktır. Herkes ihtiyacından arta kalanı dağıtmakla yükümlü olacak.","2020-12-11 07:55 +0000","209.0","11.0","0.05263157894736842","0.0","1.0","0.0","9.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337304885197463557","https://twitter.com/demirsoy_zeki/status/1337304885197463557","@pusholder Peygamberlerin (SAV) sünneti VELAYET SİSTEMİ uyguladığında mal ve para herkese seviyeye göre dağıtılacaktır. Herkes ihtiyacından arta kalanı dağıtmakla yükümlü olacak.","2020-12-11 07:55 +0000","77.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337304836673581057","https://twitter.com/demirsoy_zeki/status/1337304836673581057","@bpthaber Peygamberlerin (SAV) sünneti VELAYET SİSTEMİ uyguladığında mal ve para herkese seviyeye göre dağıtılacaktır. Herkes ihtiyacından arta kalanı dağıtmakla yükümlü olacak.","2020-12-11 07:54 +0000","208.0","2.0","0.009615384615384616","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337304818902241280","https://twitter.com/demirsoy_zeki/status/1337304818902241280","@uyanhadi_ Peygamberlerin (SAV) sünneti VELAYET SİSTEMİ uyguladığında mal ve para herkese seviyeye göre dağıtılacaktır. Herkes ihtiyacından arta kalanı dağıtmakla yükümlü olacak.","2020-12-11 07:54 +0000","99.0","8.0","0.08080808080808081","0.0","1.0","0.0","4.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337252752934785024","https://twitter.com/demirsoy_zeki/status/1337252752934785024","""Sizden; hayra çağıran, iyiliği (marufu) emreden ve kötülükten (münkerden) sakın-dıran bir topluluk bulunsun. Kurtuluşa erenler işte bunlardır."" (Al-i İmran Suresi, 10)","2020-12-11 04:27 +0000","44.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337251796742524929","https://twitter.com/demirsoy_zeki/status/1337251796742524929","@sputnik_TR Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 04:24 +0000","51.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
